Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
A,Novidades,5992094,PA.468.04.0091,Max Shake 400G Chocolate Max Titanium,0.629,,,,True,4,5,True,0,18.36,36.72,0,0,0,26/02/2018,04/03/2030,False,False,PA.468.04.0091P.PNG,PA.468.04.0091D.PNG,PA.468.04.0091A.PNG,,,,Max Titanium,,7898920041479,,0,,2,,01/10/2020,60,30,48577,,,3,3,7898920041479,True,False,14,19,14,,PA.468.04.0091,,,,,92864
A,Novidades,5992093,PA.469.08.0091,Max Shake 400G Morango Max Titanium,0.629,,,,True,4,5,True,0,18.36,36.72,0,0,0,26/02/2018,04/03/2030,False,False,PA.469.08.0091P.PNG,PA.469.08.0091D.PNG,PA.469.08.0091A.PNG,,,,Max Titanium,,7898920041462,,0,,2,,01/10/2020,60,30,48577,,,3,3,7898920041462,True,False,14,19,14,,PA.469.08.0091,,,,,92864
A,Novidades,5992092,PA.470.12.0091,Max Shake 400G Vitamina De Frutas Max Titanium,0.629,,,,True,4,5,True,0,18.36,36.72,0,0,0,26/02/2018,04/03/2030,False,False,PA.470.12.0091P.PNG,PA.470.12.0091D.PNG,PA.470.12.0091A.PNG,,,,Max Titanium,,7898920041042,,0,,2,,12/11/2018,60,30,48577,,,3,3,7898920041042,True,False,14,19,14,,PA.470.12.0091,,,,,92864
A,Novidades,5992139,PA.471.04.0012,Femini Whey 900G Chocolate Max Titanium,1.22,,,,True,4,5,True,0,71.5,143,0,0,0,26/02/2018,04/03/2030,False,False,PA.471.04.0012P.PNG,PA.471.04.0012D.PNG,PA.471.04.0012A.PNG,,,,Max Titanium,,7898920041493,,0,,2,,04/02/2021,60,30,48577,,,3,3,7898920041493,True,False,16,25,16,,PA.471.04.0012,,,,,92864
A,Novidades,5992138,PA.472.08.0012,Femini Whey 900G Morango Max Titanium,1.103,,,,True,4,5,True,0,71.5,143,0,0,0,26/02/2018,04/03/2030,False,False,PA.472.08.0012P.PNG,PA.472.08.0012D.PNG,PA.472.08.0012A.PNG,,,,Max Titanium,,7898920041486,,0,,2,,04/03/2021,60,30,48577,,,3,3,7898920041486,True,False,16,25,16,,PA.472.08.0012,,,,,92864
A,Novidades,5992140,PA.603.02.0012,Femini Whey 900G Baunilha Max Titanium,1.103,,,,True,4,5,True,0,71.5,143,0,0,0,26/02/2018,04/03/2030,False,False,PA.603.02.0012P.PNG,PA.603.02.0012D.PNG,PA.603.02.0012A.PNG,,,,Max Titanium,,7898920041820,,0,,2,,05/02/2019,60,30,48577,,,3,3,7898920041820,True,False,16,25,16,,PA.603.02.0012,,,,,92864
A,Novidades,5992103,PA.61.00.0035,Creatine 300G Max Titanium,0.419,,,,True,4,5,True,0,25.61,51.22,0,0,0,26/02/2018,04/03/2030,False,False,PA.61.00.0035P.PNG,PA.61.00.0035D.PNG,PA.61.00.0035A.PNG,,,,Max Titanium,,7898920041448,,0,,2,,02/06/2020,60,30,48577,,,3,3,7898920041448,True,False,11,11,11,,PA.61.00.0035,,,,,92864
A,Novidades,5992111,PA.01.08.005,4:1:1 Bcaa Drink Laranja 280G Max Titanium,0.3,,,,True,4,5,True,0,52.21,104.42,0,0,0,26/02/2018,04/03/2030,False,False,PA.01.08.005P.PNG,PA.01.08.005D.PNG,PA.01.08.005A.PNG,,,,Max Titanium,,7898944775251,,0,,2,,02/06/2020,60,30,48577,,,3,3,7898944775251,True,False,11,11,11,,PA.01.08.0005,,,,,92864
A,Novidades,5992159,76394B,Veganpro Bar Sabor Baunilha Nibs Un Nutrify,0.04,"Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol.","Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol. Além de promover um aumento da ingestão desses importantes nutrientes na dieta de modo prático, contribui também para favorecer a saciedade. Display com 10 unidades.",,True,10,5,True,0,5.79,10.7,10.16,0,0,26/02/2018,04/03/2030,True,True,76394BP.PNG,76394BP.PNG,76394BP.PNG,,,,Nutrify,,7896311763948,,250,,2,,,60,30,48577,,,3,3,7896311763948,True,False,2,3,11,,76394,Veganpro Bar Sabor Baunilha Nibs Un Nutrify,Veganpro-Bar-Baunilha,,"Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol.","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992158,76395B,Veganpro Bar Sabor Cacau Nibs Un Nutrify,0.04,"Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol.","Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol. Além de promover um aumento da ingestão desses importantes nutrientes na dieta de modo prático, contribui também para favorecer a saciedade. Display com 10 unidades.",,True,10,5,True,0,5.79,10.7,10.16,0,0,26/02/2018,04/03/2030,True,True,76395BP.PNG,76395BP.PNG,76395BP.PNG,,,,Nutrify,,7896311763955,,250,,2,,,60,30,48577,,,3,3,7896311763955,True,False,2,3,11,,76395,Veganpro Bar Sabor Cacau Nibs Un Nutrify,Veganpro-Bar-Cacau,,"Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol.","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992177,76377,Whey Protein Sabor Baunilha 450g Nutrify,0.546,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,4,5,True,0,75.34,129.5,123.02,0,0,26/02/2018,04/03/2030,True,True,76377P.PNG,76377P.PNG,76377P.PNG,,,,Nutrify,,7896311763771,,250,,2,,,60,30,48577,,,3,3,7896311763771,True,False,21,18,21,,76377,Whey Protein Sabor Baunilha 450g Nutrify,Whey-Protein-Baunilha,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992176,76378,Fiber Balance Neutro 200g Nutrify,0.258,FIBER BALANCE Nutrify oferece um mix de fibras reguladoras – goma guar (Sunfiber®) e inulina,"Um sistema digestivo saudável favorece nosso bem-estar geral, relacionando-se com a absorção mineral e a saúde óssea, melhorando o humor e o desempenho físico e mental. A presença de fibras na alimentação é essencial para que o aparelho gastrointestinal funcione de maneira adequada. FIBER BALANCE Nutrify oferece um mix de fibras reguladoras – goma guar (Sunfiber®) e inulina – que aumenta a presença de bactérias benéficas no organismo, reforçando suas defesas naturais, favorecendo a saciedade e auxiliando no controle dos níveis séricos de açúcar. FIBER BALANCE pode ser adicionado a bebidas ou receitas de sua preferência preservando o sabor original dos alimentos, um prático aliado para aumentar o consumo diário de fibras.",,True,6,5,True,0,37.64,64.7,61.46,0,0,26/02/2018,04/03/2030,True,True,76378P.PNG,76378P.PNG,76378P.PNG,,,,Nutrify,,7896311763788,,250,,2,,,60,30,48577,,,3,3,7896311763788,True,False,21,9,32,,76378,Fiber Balance Neutro 200g Nutrify,Fiber-Balance-Neutro,,FIBER BALANCE Nutrify oferece um mix de fibras reguladoras – goma guar (Sunfiber®) e inulina,"92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992175,76379,Xilitol 300g Adoçante Natural Nutrify,0.358,"De origem 100% natural, o xilitol é um adoçante extraído das fibras de plantas, frutas e vegetais","De origem 100% natural, o xilitol é um adoçante extraído das fibras de plantas, frutas e vegetais indicado como um substituto do açúcar, mas com expressiva redução calórica. XILITOL Nutrify é livre de corantes artificiais, glúten e lactose, podendo ser consumido por pessoas com restrição de açúcares na dieta, inclusive diabéticos, respeitando a quantidade de 60 g ao dia.",,True,6,5,True,0,28.94,49.4,46.97,0,0,26/02/2018,04/03/2030,True,True,76379P.PNG,76379P.PNG,76379P.PNG,,,,Nutrify,,7896311763795,,250,,2,,,60,30,48577,,,3,3,7896311763795,True,False,21,9,32,,76379,Xilitol 300g Adoçante Natural Nutrify,Xilitol-300g,,"De origem 100% natural, o xilitol é um adoçante extraído das fibras de plantas, frutas e vegetais","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992174,76380,Palatinose 300g Nutrify,0.358,"PALATINOSE™ Nutrify oferece a você o nutriente em sua essência, sem glúten, corantes ou aromatizantes artificiais","Oriunda da sacarose, presente na beterraba e outras fontes naturais, a PALATINOSE™ (Isomaltulose) age liberando glicose no organismo de modo gradual, sem provocar picos de insulina. O fornecimento paulatino e duradouro de energia às células torna esse carboidrato um nutriente ideal para praticantes de exercícios de longa duração e todos que buscam fontes energéticas de baixo índice glicêmico. PALATINOSE™ Nutrify oferece a você o nutriente em sua essência, sem glúten, corantes ou aromatizantes artificiais",,True,6,5,True,0,37.64,64.7,61.46,0,0,26/02/2018,04/03/2030,True,True,76380P.PNG,76380P.PNG,76380P.PNG,,,,Nutrify,,7896311763801,,250,,2,,,60,30,48577,,,3,3,7896311763801,True,False,21,9,32,,76380,Palatinose 300g Nutrify,Palatinose-300g,,"PALATINOSE™ Nutrify oferece a você o nutriente em sua essência, sem glúten, corantes ou aromatizantes artificiais","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992173,76381,Collagen Renew Sabor Laranja 300g Nutrify,0.358,"COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. ","A firmeza e a sustentação de nossa pele estão diretamente relacionadas à produção de colágeno pelo organismo, que diminui progressivamente ao longo dos anos, ocasionando flacidez e outros sinais de envelhecimento. COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. A fórmula limpa de COLLAGEN RENEW Nutrify – sem adição de açúcar, lactose, glúten, corantes e adoçantes artificiais – oferece ainda vitaminas e minerais antioxidantes que favorecem a absorção dos peptídeos e promovem o fortalecimento de unhas e cabelos.",,True,6,5,True,0,52.14,89,84.5,0,0,26/02/2018,04/03/2030,True,True,76381P.PNG,76381P.PNG,76381P.PNG,,,,Nutrify,,7896311763818,,250,,2,,,60,30,48577,,,3,3,7896311763818,True,False,21,9,32,,76381,Collagen Renew Sabor Laranja 300g Nutrify,Collagen-Renew-Laranja,,"COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. ","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992172,76382,Collagen Renew Sabor Limao 300g Nutrify,0.358,"COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. ","A firmeza e a sustentação de nossa pele estão diretamente relacionadas à produção de colágeno pelo organismo, que diminui progressivamente ao longo dos anos, ocasionando flacidez e outros sinais de envelhecimento. COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. A fórmula limpa de COLLAGEN RENEW Nutrify – sem adição de açúcar, lactose, glúten, corantes e adoçantes artificiais – oferece ainda vitaminas e minerais antioxidantes que favorecem a absorção dos peptídeos e promovem o fortalecimento de unhas e cabelos.",,True,6,5,True,0,52.14,89,84.5,0,0,26/02/2018,04/03/2030,True,True,76382P.PNG,76382P.PNG,76382P.PNG,,,,Nutrify,,7896311763825,,250,,2,,,60,30,48577,,,3,3,7896311763825,True,False,21,9,32,,76382,Collagen Renew Sabor Limao 300g Nutrify,Collagen-Renew-Limao,,"COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. ","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992171,76383,Collagen Renew Sabor Neutro 300g Nutrify,0.358,"COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. ","A firmeza e a sustentação de nossa pele estão diretamente relacionadas à produção de colágeno pelo organismo, que diminui progressivamente ao longo dos anos, ocasionando flacidez e outros sinais de envelhecimento. COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. A fórmula limpa de COLLAGEN RENEW Nutrify – sem adição de açúcar, lactose, glúten, corantes e adoçantes artificiais – oferece ainda vitaminas e minerais antioxidantes que favorecem a absorção dos peptídeos e promovem o fortalecimento de unhas e cabelos.",,True,6,5,True,0,52.14,89,84.5,0,0,26/02/2018,04/03/2030,True,True,76383P.PNG,76383P.PNG,76383P.PNG,,,,Nutrify,,7896311763832,,250,,2,,,60,30,48577,,,3,3,7896311763832,True,False,21,9,32,,76383,Collagen Renew Sabor Neutro 300g Nutrify,Collagen-Renew-Neutro,,"COLLAGEN RENEW Nutrify contém peptídeos bioativos de colágeno Verisol®, que ajudam a recuperar a firmeza dos tecidos, melhorando sua aparência. ","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992170,76384,Glutamine 150g Nutrify,0.208,"GLUTAMINE Nutrify ajuda a preservar as células musculares no pós-exercício, proteger o sistema imune e favorecer a saúde intestinal, essencial para a absorção de outros nutrientes.","Atividades físicas intensas, estresse e baixa imunidade são alguns dos fatores que provocam queda na síntese natural de glutamina em nosso organismo, nesses casos, a suplementação desse aminoácido pode ser recomendada. Produzido com matéria-prima Ajinomoto de extrema pureza e alta absorção, isento de glúten, lactose, corantes ou aromatizantes artificiais, GLUTAMINE Nutrify ajuda a preservar as células musculares no pós-exercício, proteger o sistema imune e favorecer a saúde intestinal, essencial para a absorção de outros nutrientes.",,True,6,5,True,0,34.74,59.3,56.33,0,0,26/02/2018,04/03/2030,True,True,76384P.PNG,76384P.PNG,76384P.PNG,,,,Nutrify,,7896311763849,,250,,2,,,60,30,48577,,,3,3,7896311763849,True,False,21,9,32,,76384,Glutamine 150g Nutrify,Glutamine-150g,,"GLUTAMINE Nutrify ajuda a preservar as células musculares no pós-exercício, proteger o sistema imune e favorecer a saúde intestinal, essencial para a absorção de outros nutrientes.","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992169,76387,Whey Protein Sabor Cacau 450g Nutrify,0.546,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,4,5,True,0,75.34,129.5,123.02,0,0,26/02/2018,04/03/2030,True,True,76387P.PNG,76387P.PNG,76387P.PNG,,,,Nutrify,,7896311763870,,250,,2,,,60,30,48577,,,3,3,7896311763870,True,False,21,18,21,,76387,Whey Protein Sabor Cacau 450g Nutrify,Whey-Protein-Cacau,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992168,76392,Veganpro Sabor Baunilha Po 550g Nutrify,0.646,"VEGANPRO NUTRIFY é um suplemento especialmente desenvolvido para fornecer um rico aporte proteico, ofertando 4,5 g de BCAA em cada porção. ","Sua proteina vegana à base de proteínas de arroz e ervilha, com adição de chia em pó, VEGANPRO NUTRIFY é um suplemento especialmente desenvolvido para fornecer um rico aporte proteico, ofertando 4,5 g de BCAA em cada porção. Adicionado de fibras que auxiliam na saúde intestinal, este superalimento é isento de lactose, glúten e tem baixo teor de sódio. VEGANPRO NUTRIFY é também rico em vitamina B12, nutriente importante em dietas vegetarianas e veganas, e não tem adoçantes ou conservantes artificiais em sua fórmula.",,True,4,5,True,0,92.74,159.2,151.1,0,0,26/02/2018,04/03/2030,True,True,76392P.PNG,76392P.PNG,76392P.PNG,,,,Nutrify,,7896311763924,,250,,2,,,60,30,48577,,,3,3,7896311763924,True,False,21,18,21,,76392,Veganpro Sabor Baunilha Po 550g Nutrify,Veganpro-Baunilha,,"VEGANPRO NUTRIFY é um suplemento especialmente desenvolvido para fornecer um rico aporte proteico, ofertando 4,5 g de BCAA em cada porção. ","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992167,76393,Veganpro Sabor Cacau Po 550g Nutrify,0.646,"VEGANPRO NUTRIFY é um suplemento especialmente desenvolvido para fornecer um rico aporte proteico, ofertando 4,5 g de BCAA em cada porção. ","Sua proteina vegana à base de proteínas de arroz e ervilha, com adição de chia em pó, VEGANPRO NUTRIFY é um suplemento especialmente desenvolvido para fornecer um rico aporte proteico, ofertando 4,5 g de BCAA em cada porção. Adicionado de fibras que auxiliam na saúde intestinal, este superalimento é isento de lactose, glúten e tem baixo teor de sódio. VEGANPRO NUTRIFY é também rico em vitamina B12, nutriente importante em dietas vegetarianas e veganas, e não tem adoçantes ou conservantes artificiais em sua fórmula.",,True,4,5,True,0,92.74,159.2,151.1,0,0,26/02/2018,04/03/2030,True,True,76393P.PNG,76393P.PNG,76393P.PNG,,,,Nutrify,,7896311763931,,250,,2,,,60,30,48577,,,3,3,7896311763931,True,False,21,18,21,,76393,Veganpro Sabor Cacau Po 550g Nutrify,Veganpro-Cacau,,"VEGANPRO NUTRIFY é um suplemento especialmente desenvolvido para fornecer um rico aporte proteico, ofertando 4,5 g de BCAA em cada porção. ","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992166,76394,Veganpro Bar Sabor Baunilha Nibs 10Un Nutrify,0.44,"Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol.","Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol. Além de promover um aumento da ingestão desses importantes nutrientes na dieta de modo prático, contribui também para favorecer a saciedade. Display com 10 unidades.",,True,1,5,True,0,57.94,99.8,94.4,0,0,26/02/2018,04/03/2030,True,True,76394P.PNG,76394P.PNG,76394P.PNG,,,,Nutrify,,7896311763948,,250,,2,,,60,30,48577,,,3,3,7896311763948,True,False,21,7,29,,76394,Veganpro Bar Sabor Baunilha Nibs 10Un Nutrify,Veganpro-Bar-Baunilha-10Un,,"Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol.","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992165,76395,Veganpro Bar Sabor Cacau Nibs 10Un Nutrify,0.44,"Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol.","Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol. Além de promover um aumento da ingestão desses importantes nutrientes na dieta de modo prático, contribui também para favorecer a saciedade. Display com 10 unidades.",,True,1,5,True,0,57.94,99.8,94.4,0,0,26/02/2018,04/03/2030,True,True,76395P.PNG,76395P.PNG,76395P.PNG,,,,Nutrify,,7896311763955,,250,,2,,,60,30,48577,,,3,3,7896311763955,True,False,21,7,29,,76395,Veganpro Bar Sabor Cacau Nibs 10Un Nutrify,Veganpro-Bar-Cacau-10Un,,"Barra de proteínas vegetais orgânicas, fibras e compostos bioativos dos alimentos, adoçada com estévia e xilitol.","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992164,76396,Whey Protein Sabor Chocolate 450g Nutrify,0.546,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"Um corpo forte e saudável pede uma dieta rica em proteínas. Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite, ricas em aminoácidos essenciais, de rápida digestão e com baixos teores de lactose e gordura. A presença da chia, alto teor de fibras, ômega 3, minerais e antioxidantes, enriquecem ainda mais o valor nutricional da fórmula. Whey Protein Nutrify utiliza estévia, taumatina e eritrol, adoçantes 100% naturais. Um suplemento versátil e saboroso, que favorece a manutenção da massa muscular corporal.",,True,4,5,True,0,75.34,129.5,123.02,0,0,26/02/2018,04/03/2030,True,True,76396P.PNG,76396P.PNG,76396P.PNG,,,,Nutrify,,7896311763962,,250,,2,,,60,30,48577,,,3,3,7896311763962,True,False,21,18,21,,76396,Whey Protein Sabor Chocolate 450g Nutrify,Whey-Protein-Chocolate,,Whey Protein Nutrify oferece um blend proteico de alto valor biológico composto por proteína isolada do soro de leite e proteína hidrolisada do soro de leite,"92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992163,76397,Collagen Ii 60 Capsulas Nutrify,0.1,"COLLAGEN II Nutrify oferta esses peptídeos em sua forma pura, adicionada de vitaminas antioxidantes (B1, B3, B6, C e E), que favorecem sua absorção. ","A saúde de nossas articulações e nossa mobilidade estão ligadas aos níveis de colágeno tipo II presentes em nosso corpo, que diminuem com o passar dos anos. COLLAGEN II Nutrify oferta esses peptídeos em sua forma pura, adicionada de vitaminas antioxidantes (B1, B3, B6, C e E), que favorecem sua absorção. COLLAGEN II Nutrify não contém açúcar, lactose, glúten e adoçantes artificiais.",,True,6,5,True,0,52.14,89,84.55,0,0,26/02/2018,04/03/2030,True,True,76397P.PNG,76397P.PNG,76397P.PNG,,,,Nutrify,,7896311763979,,250,,2,,,60,30,48577,,,3,3,7896311763979,True,False,14,10,21,,76397,Collagen Ii 60Caps Nutrify,Collagen-Ii,,"COLLAGEN II Nutrify oferta esses peptídeos em sua forma pura, adicionada de vitaminas antioxidantes (B1, B3, B6, C e E), que favorecem sua absorção. ","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
A,Novidades,5992160,76493,Tryptophan 60 Capsulas Nutrify,0.067,"TRYPTOPHAN NUTRIFY oferece a você o ingrediente em sua forma pura, livre de corantes e adoçantes artificiais.","A suplementação de triptofano ajuda a prevenir distúrbios relacionados ao stress contribuindo para uma melhor qualidade de sono, humor e memória. Isso porque, em nosso corpo, esse aminoácido essencial age como precursor do neurotransmissor serotonina e do hormônio melatonina, responsáveis pela regulação do sono. TRYPTOPHAN NUTRIFY oferece a você o ingrediente em sua forma pura, livre de corantes e adoçantes artificiais.",,True,6,5,True,0,52.14,89,84.55,0,0,26/02/2018,04/03/2030,True,True,76493P.PNG,76493P.PNG,76493P.PNG,,,,Nutrify,,7896311764938,,250,,2,,,60,30,48577,,,3,3,7896311764938,True,False,14,10,21,,76493,Tryptophan 60 Capsulas Nutrify,Tryptophan,,"TRYPTOPHAN NUTRIFY oferece a você o ingrediente em sua forma pura, livre de corantes e adoçantes artificiais.","92851,92857,92858,92859,92860,92861,92862,92863,92865,92848"
