Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","- Acessórios",5495477,"BN3B","Boné Vitafor Bordado Branco",0.3,"Agora você pode levar na cabeça o Snapback Vitafor Cap é o boné que faz a cabeça do top atleta do ringue José Aldo.
","A Vitafor mais uma vez mostrando toda sua evolução, estilo, conforto e beleza resumem bem esse produto.

O sistema de ajuste vai lhe proporcionar conforto, veste com perfeição qualquer tamanho de cabeça. 


Características do produto:

- Material resistente com bordado especial

- Sistema de ajuste snapback","",True,2,5,True,0,20.25,40.5,30.38,0,0,28/12/2018,28/12/2030,False,False,"bonebrancofrente.PNG","BoneBranco.PNG","bonebrancolado.PNG","","","","Vitafor","2106.90.30","","",255,,2,"vitafor",01/01/1970,60,30,48577,"bone.html","bone,vitafor,bordado,preto,bones",3,3,"",True,False,19,12,21,"","Vitafor","Boné Vitafor Bordado Branco","bone-vitafor-bordado-branco","","Sua aba reta é cheia de estilo e protege o rosto do sol. O V bordado na parte superior é em auto relevo. Muito resistente, conta com costuras reforçad","625"
"A","- Acessórios",5495475,"BN3P","Boné Vitafor Bordado Preto",0.3,"Agora você pode levar na cabeça o Snapback Vitafor Cap é o boné que faz a cabeça do top atleta do ringue José Aldo.
","A Vitafor mais uma vez mostrando toda sua evolução, estilo, conforto e beleza resumem bem esse produto.

O sistema de ajuste vai lhe proporcionar conforto, veste com perfeição qualquer tamanho de cabeça. 


Características do produto:

- Material resistente com bordado especial

- Sistema de ajuste snapback","",True,0,5,True,0,20.25,40.5,30.38,0,0,28/12/2018,28/12/2030,False,False,"bonepretofrente.PNG","bonepretofrente.PNG","","","","","Vitafor","2106.90.30","","",255,,2,"vitafor",01/01/1970,60,30,48577,"bone.html","bone,vitafor,bordado,preto,bones",3,3,"",True,False,19,12,21,"","Vitafor","Boné Vitafor Bordado Preto","bone-vitafor-bordado-preto","","Sua aba reta é cheia de estilo e protege o rosto do sol. O V bordado na parte superior é em auto relevo. Muito resistente, conta com costuras reforçad","625"
"A","- Acessórios",5495476,"BN3V","Boné Vitafor Bordado Vermelho",0.3,"Agora você pode levar na cabeça o Snapback Vitafor Cap é o boné que faz a cabeça do top atleta do ringue José Aldo.
","A Vitafor mais uma vez mostrando toda sua evolução, estilo, conforto e beleza resumem bem esse produto.

O sistema de ajuste vai lhe proporcionar conforto, veste com perfeição qualquer tamanho de cabeça. 


Características do produto:

- Material resistente com bordado especial

- Sistema de ajuste snapback","",True,2,5,True,0,20.25,40.5,30.38,0,0,28/12/2018,28/12/2030,False,False,"bonevermelhofrente.PNG","bonevermelhofrente.PNG","bonevermelhofrente.PNG","","","","Vitafor","2106.90.30","","",255,,2,"vitafor",01/01/1970,60,30,48577,"bone.html","bone,vitafor,bordado,preto,bones",3,3,"",True,False,19,12,21,"","Vitafor","Boné Vitafor Bordado Vermelho","bone-vitafor-bordado-vermelho","","Sua aba reta é cheia de estilo e protege o rosto do sol. O V bordado na parte superior é em auto relevo. Muito resistente, conta com costuras reforçad","625"
"A","- Acessórios",5762939,"CQ2F","Coqueteleira 400ml 2 Divisões Vitafor",0.3,"A Coqueteleira da Vitafor, você pode obter seus suplementos muito mais diluídos! É ideal para a diluição de suplementos em pó, como whey protein, hipercalóricos , colágeno hidrolisado, dentre outros.","","",True,0,5,True,0,10.8,21.6,16.2,0,0,28/12/2018,28/12/2030,False,False,"Coqueteleira-Rosa300x.png","Coqueteleira-Rosa.png","","","","","Vitafor","2106.90.30","7898959478499","",255,,2,"vitafor",01/01/1970,60,30,48577,"","coqueteleira,garrafa,garafinha,coqetelera,blender,vitafor",3,3,"7898959478499",True,False,10,10,16,"","Vitafor","Coqueteleira 400ml 2 Divisões Vitafor","coqueteleira-400ml-2-divisoes-vitafor","","A Coqueteleira da Vitafor, você pode obter seus suplementos muito mais diluídos! É ideal para a diluição de suplementos em pó, como whey protein, hipe","625"
"A","- Acessórios",5536774,"CQ3C-SVP","Coqueteleira 400ml Edição Limitada 3 Divisões Vitafor",0.3,"A Coqueteleira da Vitafor, você pode obter seus suplementos muito mais diluídos! É ideal para a diluição de suplementos em pó, como whey protein, hipercalóricos , colágeno hidrolisado, dentre outros.","","",True,0,5,True,0,11.7,23.4,17.55,0,0,28/12/2018,28/12/2030,False,False,"coqueteleira1.PNG","coqueteleira1.PNG","coqueteleira1.PNG","","","","Vitafor","2106.90.30","7898959478222","",255,,2,"vitafor",01/01/1970,60,30,48577,"","coqueteleira,garrafa,garafinha,coqetelera,blender,vitafor",3,3,"7898959478222",True,False,10,10,16,"","Vitafor","Coqueteleira 400ml Edição Limitada 3 Divisões Vitafor","coqueteleira-edicao-limitada-3-divisoes-vitafor","","A Coqueteleira da Vitafor, você pode obter seus suplementos muito mais diluídos! É ideal para a diluição de suplementos em pó, como whey protein, hipe","625"
"A","- Acessórios",6132653,"MAXCOQ3","Coqueteleira Preta Max Titanium",0.25,"","","",True,4,0,True,0,0,15,14,0,0,01/07/2018,31/07/2020,False,False,"CoqueteleiraMAXpreta.PNG","CoqueteleiraMAXpreta.PNG","CoqueteleiraMAXpreta.PNG","","","","Max Titanium","","","",0,,2,"Max Titanium",,0,0,48577,"","Coqueteleira Preta Max Tiranium",3,3,"7898994451242",True,False,15,25,15,"","Max Titanium","Coqueteleira Preta Max Tiranium","coqueteleira-preta-max-tiranium","","","92848"
"A","- Acessórios",6132655,"MAXCOQ1","Coqueteleira Rosa Max Titanium",0.25,"","","",True,1,0,True,0,0,15,14,0,0,01/07/2018,31/07/2021,False,False,"CoqueteleiraMAXrosa.PNG","CoqueteleiraMAXrosa.PNG","CoqueteleiraMAXrosa.PNG","","","","Max Titanium","","7898994451235","",0,,2,"Max Titanium",,0,0,48577,"","Coqueteleira Rosa Max Tiranium",3,3,"7898994451235",True,False,15,25,15,"","Max Titanium","Coqueteleira Rosa Max Tiranium","coqueteleira-rosa-max-tiranium","","",""
"A","- Acessórios",5190195,"SQ750","Squeze Esportivo Vitafor",0.16,"Com Squeeze da Vitafor você pode obter seus suplementos muito mais diluídos! É ideal para a diluição de suplementos em pó, como whey protein, hipercal","","",False,12,5,True,0,4.9,9,7.2,0,0,28/12/2018,28/12/2030,False,False,"squeeze.PNG","squeeze.PNG","squeeze.PNG","","","","Vitafor","2106.90.30","","",255,,2,"vitafor",01/01/1970,60,30,48577,"","squeze,esportivo,vitafor",3,3,"7898959478222",False,False,10.5,10.5,18.5,"","Vitafor","Squeze Esportivo Vitafor","squeze-esportivo-vitafor","","Com Squeeze da Vitafor você pode obter seus suplementos muito mais diluídos! É ideal para a diluição de suplementos em pó, como whey protein, hipercal","625"
"A","- Acido Graxo Essencial",6026547,"300033","Alpha Care Óleo de Linhaça Prensado 60 Cáps de 1000mg Vital Âtman",0.05,"Para ser eficaz e manter a atividade biológica dos ômegas, o óleo de linhaça deve ser obtido por extração a frio. Nestas cápsulas, você encontra praticidade e excelência em qualidade.","","",True,17,0,True,0,37.59,75.18,72.4,0,0,01/04/2018,30/04/2020,False,False,"300033.png","300033.png","300033.png","","","","Vital Âtman","2106.90.30","7898020420020","",240,,2,"Vital Âtman,Essential",,0,30,48577,"AlphaCareVitalAtman.HTML","alpha care,oleo de linhaça,1000mg,vital atman,vitalatman",3,3,"7898020420020",True,False,11,1,11,"","Vital Âtman","Alpha Care Óleo de Linhaça Prensado 60 Cáps de 1000mg Vital Âtman","alpha-care-oleo-de-linhaca-60-caps-vital-atman","","O Alpha Care é um encapsulado de óleo de linhaça, 100% prensado a frio. Uma excelente e rica fonte de ômega-3 de origem vegetal com extraordinária procedência.","92864,92857,92858,92859,92860,92861,92862,92863,92865,92854"
"A","- Acido Graxo Essencial",6034655,"300033K3","Alpha Care Óleo de Linhaça Prensado 60 Cáps de 1000mg Vital Âtman - 3 Unid",0.3,"Para ser eficaz e manter a atividade biológica dos ômegas, o óleo de linhaça deve ser obtido por extração a frio. Nestas cápsulas, você encontra praticidade e excelência em qualidade.","","",True,5,0,True,0,37.59,202.99,195.94,0,0,01/04/2018,30/04/2020,False,False,"3kAlphaCare.png","3kAlphaCare.png","3kAlphaCare.png","","","","Vital Âtman","2106.90.30","7898020420020","",200,,2,"Vital Âtman,Essential",,60,30,48577,"AlphaCareVitalAtman.HTML","alpha care,oleo de linhaça,1000mg,vital atman,vitalatman",3,3,"7898020420020",True,False,11,33,33,"","Vital Âtman","Alpha Care Óleo de Linhaça Prensado 60 Cáps de 1000mg Vital Âtman - 3 Unid","alpha-care-oleo-de-linhaca-60-caps-vital-atman-3-unid","6026547,6034655,6026546,6034654,5285208","","92864,92857,92858,92859,92860,92861,92862,92863,92865,92854"
"A","- Acido Graxo Essencial",4871261,"BP60","Boraprim 60 Cápsulas Vitafor",0.12,"","","http://vitafor.com.br/uploads/10-2013/Ficha%20T%C3%A9cnica%20do%20Boraprim_52692119d8ed9.pdf",False,16,5,True,0,30.6,61.2,45.09,0,0,28/12/2018,28/12/2030,False,False,"Boraprim.PNG","Boraprim.PNG","Boraprim.PNG","","","","Vitafor","2106.90.30","7898943044563","",255,,2,"vitafor",30/10/2020,60,30,48577,"BoraprimVitafor.HTML","boraprim,borragem,primula,gergelim,vitafor",3,3,"7898943044563",False,False,6.5,6.5,13.5,"gMfm6DKOEBs","Vitafor","Boraprim 60 Cápsulas 1000mg Vitafor","boraprim-60-caps-vitafor","4912273,5106337,4871380","O óleo de prímula é proveniente de uma flor amarela (Oenothera biennis). O óleo de borragem é extraído das sementes da planta Borago officinalis, uma","625"
"A","- Acido Graxo Essencial",5697711,"BP60K2","Boraprim 60 Cápsulas Vitafor - 2 Unid",0.12,"","","",True,8,5,True,0,61.2,122.4,89.53,0,0,28/12/2018,28/12/2030,False,False,"Boraprimk2.png","Boraprimk2.png","Boraprimk2.png","","","","Vitafor","2106.90.30","7898943044563","",255,,2,"vitafor",01/01/1970,60,30,48577,"BoraprimVitafor.HTML","boraprim,borragem,primula,gergelim,vitafor",3,3,"7898943044563",True,False,6.5,6.5,13.5,"","Vitafor","Boraprim 60 Cápsulas de 1000mg Vitafor - 2 Unid","boraprim-60-caps-vitafor---2-unid","","Boraprim auxilia no combate e tratamento dos terríveis sintomas da TPM (tensão pré-menstrual), como irritação, inchaço, depressão, e ameniza os sintom","625"
"A","- Acido Graxo Essencial",5825741,"BP60K3","Boraprim 60 Cápsulas Vitafor - 3 Unid",0.45,"","","",True,5,5,True,0,91.8,183.6,134.3,0,0,28/12/2018,28/12/2030,False,False,"Boraprimk3.png","Boraprimk3.png","Boraprimk3.png","","","","Vitafor","2106.90.30","7898943044563","",255,,2,"vitafor",01/01/1970,60,30,48577,"BoraprimVitafor.HTML","boraprim,borragem,primula,gergelim,vitafor",3,3,"7898943044563",True,False,6.5,6.5,20.3,"","Vitafor","Boraprim 60 Cápsulas de 1000mg Vitafor - 3 Unid","boraprim-60-caps-vitafor---3-unid","","Boraprim auxilia no combate e tratamento dos terríveis sintomas da TPM, como irritação, inchaço, depressão, e ameniza os sintomas !!!","625"
"A","- Acido Graxo Essencial",5332561,"51904","Fitoesterois 60 Cápsulas VitaminLife",0.15,"","","",True,0,0,True,0,26.87,45.5,45.5,0,0,16/04/2017,04/03/2030,False,False,"Fitoesterois.PNG","Fitoesterois.PNG","Fitoesterois.PNG","","","","VitaminLife","2106.90.30","7898947407340","",90,,2,"CQ1060,200066",30/04/2018,60,30,48577,"","vitamin,life,phyto,fito,fitoesterois,vitamlife,Life,Phytosterol,90 Cápsulas,ADS Total Nutrition Labs",3,3,"7898947407340",True,False,7,9,7,"","VitaminLife","Fitoesterois 60 Cápsulas VitaminLife","fitoesterois-60-capsulas-vitaminlife","200066","Os fitoesteróis são um grupo de esteróis naturalmente presente nas plantas.",""
"A","- Acido Graxo Essencial",4871293,"4003","Gama Plus Borragem e Primula 30 Cápsulas Naturalis",0.08,"","","",False,4,5,True,0,38.8,75.33,68.48,0,0,16/04/2017,04/03/2030,False,False,"GamaPlus.JPG","GamaPlus.JPG","GamaPlusVerso.JPG","","","","Naturalis","2106.90.30","7897700003409","",30,,2,"2004,1067,15002,1044,1076",30/06/2017,60,30,48577,"","Gama Plus,Borragem e Primula,30 Cápsulas,Naturalis",3,3,"7897700003409",False,False,6.5,3.5,13,"","Naturalis","Gama Plus Borragem e Primula 30 Cápsulas Naturalis","gama-plus-borragem-e-primula-30-capsulas-naturalis","","Suplemento contém óleo de borragem e óleo de prímula orgânicos, fontes naturais de Ácido Gamalinolênico (GLA) extraído por pressão a frio.",""
"A","- Acido Graxo Essencial",5584375,"200083","Gamalift Óleo de Borragem Puro 60 Caps Essential Nutrition",0.1,"","","",True,0,5,True,0,63.28,113,90.4,0,0,21/12/2018,26/12/2030,False,False,"gamalift.PNG","gamalift.PNG","gamalift.PNG","","","","Essential","2106.90.30","0040232912177","",254,,2,"essential",01/01/2020,60,30,48577,"GamaLift.html","gamalift,gama lift,oleo de borragem essential,oleo de borragem,essential,essentia,essential nutrition,essential,essentia",3,3,"0040232912177",True,False,6.5,10.5,6.5,"","Essential","Gamalift Óleo de Borragem Puro 60 Caps Essential Nutrition","gamalift-oleo-de-borragem-puro-60-caps-essential","4871393,5584376,5811778,5584375","Extraído das sementes de Borago officinalis, o óleo de borragem oferece gorduras poli-insaturadas ômega-6 (GLA) e monoinsaturadas ômega-9 (ácido oleic","704"
"A","- Acido Graxo Essencial",5811782,"LEC1G100","Lecitina de Soja 100 Caps Naturalis",0.15,"","","",True,4,5,True,0,26.93,48.5,44,0,0,01/11/2017,04/03/2030,False,False,"lecitinadesoja100.JPG","lecitinadesoja100.JPG","lecitinadesoja100.JPG","","","","Naturalis","","7897700001108","",0,,2,"",31/08/2019,60,30,48577,"","Lecitina,de,Soja,100,Caps,Naturalis",3,3,"7897700001108",True,False,12.5,11,7.5,"","Naturalis","Lecitina de Soja 100 Caps Naturalis","lecitinadesoja100caps","","",""
"A","- Acido Graxo Essencial",4871330,"4004","Lecitina de Soja 80 Cápsulas de 500 mg Naturalis",0.12,"","","",False,0,5,True,0,19.9,26.68,24.26,0,0,16/04/2017,04/03/2030,False,False,"LecitinadeSoja.JPG","LecitinadeSoja.JPG","LecitinadeSojaVerso.JPG","","","","Naturalis","2106.90.30","7897700001023","",30,,2,"1013,1043,2002,1001,1008",30/06/2017,60,30,48577,"","Lecitina de Soja,80 Cápsulas de 500 mg,Naturalis",3,3,"7897700001023",False,False,6.5,3.5,13,"","Naturalis","Lecitina de Soja 80 Cápsulas de 500 mg Naturalis","lecitina-de-soja-80-capsulas-de-500-mg-naturalis","","A lecitina é um tensoativo natural capaz de emulsificar gorduras, auxiliando na diminuição do colesterol sanguíneo.",""
"A","- Acido Graxo Essencial",4871331,"4020","Lecitina de Soja Granulada 160g Naturalis",0.21,"","","",False,0,5,True,0,28.67,50.46,45.87,0,0,16/04/2017,04/03/2030,False,False,"LecitinadeSojaG.JPG","LecitinadeSojaG.JPG","LecitinadeSojaGV.JPG","","","","Naturalis","2106.90.30","7897700010100","",30,,2,"1013,1043,2002,1001,1008",30/08/2017,60,30,48577,"","Lecitina de Soja Granulada,160g,Naturalis",3,3,"7897700010100",False,False,7.8,7.8,9.7,"","Naturalis","Lecitina de Soja Granulada 160g Naturalis","lecitina-de-soja-granulada-160g-naturalis","","A lecitina é um tensoativo natural capaz de emulsificar gorduras, auxiliando na diminuição do colesterol sanguíneo.",""
"A","- Acido Graxo Essencial",6026546,"300030","Lin Fish 18 / 12 Óleo de Linhaça e Peixe 60 Cáps de 1.000mg Vital Âtman",0,"Mix de óleo de linhaça e óleo de peixe concentrado. Possui os três tipos de ômega 3 encontrados na natureza: DHA, EPA e ALA. É indicado para pessoas que necessitam de doses mais elevadas de ômega 3.","","",True,8,0,True,0,39.01,78.1,69,0,0,01/07/2018,31/07/2020,False,False,"300030.png","300030.png","300030.png","","","","Vital Âtman","2106.90.30","7898020420679","",240,,2,"Vital Âtman,Essential",,0,30,48577,"","lin fish,lin fish 18 / 12,linfish,linfish 1812,oleo de linhaça,oleo de peixe,vital atman,vitalatman",3,3,"7898020420679",True,False,5,11,5,"","Vital Âtman","Lin Fish 18 / 12 Óleo de Linhaça e Peixe 60 Cáps de 1.000mg Vital Âtman","lin-fish-18-12-60-caps-vital-atman","6034655,6034654,5285208","","92864,92857,92858,92859,92860,92861,92862,92863,92865,92854"
"A","- Acido Graxo Essencial",6034654,"300030k3","Lin Fish 18 / 12 Óleo de Linhaça e Peixe 60 Cáps de 1.000mg Vital Âtman - 3 Unid",0.3,"Mix de óleo de linhaça e óleo de peixe concentrado. Possui os três tipos de ômega 3 encontrados na natureza: DHA, EPA e ALA. É indicado para pessoas que necessitam de doses mais elevadas de ômega 3.","","",True,2,0,True,0,117.03,210.67,204.35,0,0,01/04/2018,30/04/2020,False,False,"3klinfish_18-12_1.png","3klinfish_18-12_1.png","3klinfish_18-12_1.png","","","","Vital Âtman","2106.90.30","7898020420679","",200,,2,"Vital Âtman,Essential",,60,30,48577,"","lin fish,lin fish 18 / 12,linfish,linfish 1812,oleo de linhaça,oleo de peixe,vital atman,vitalatman",3,3,"7898020420679",True,False,5,11,5,"","Vital Âtman","Lin Fish 18 / 12 Óleo de Linhaça e Peixe 60 Cáps de 1.000mg Vital Âtman - 3 Unid","lin-fish-18-12-60-caps-vital-atman-3-unid","6026546,6034654,5285208,6034653,6026545","","92864,92857,92858,92859,92860,92861,92862,92863,92865,92854"
"A","- Acido Graxo Essencial",5285208,"300029","Lin Fish 33 / 22 Óleo de Linhaça e Peixe 60 Cáps de 1.000mg Vital Âtman",0.25,"Mix de óleo de linhaça e óleo de peixe concentrado. Possui os três tipos de ômega 3 encontrados na natureza: DHA, EPA e ALA. É indicado para pessoas que necessitam de doses mais elevadas de ômega 3.","","",True,36,5,True,0,54,89.25,81.14,0,0,16/04/2017,04/03/2030,False,False,"300029f.png","300029f.png","300029f.png","","","","Vital Âtman","2106.90.30","7898020420235","",240,,2,"Vital Âtman,Essential",30/12/2018,60,30,48577,"Linfish3322.HTML","lin fish,lin fish 33 / 22,linfish,linfish 3322,oleo de linhaça,oleo de peixe,vital atman,vitalatman",3,3,"7898020420235",True,False,5.5,10,5.5,"","Vital Âtman","Lin Fish 33 / 22 Óleo de Linhaça e Peixe 60 Cáps de 1.000mg Vital Âtman","lin-fish-33-22-60-caps-vita-altman","6034654,6034653,6026545","Mix de óleo de linhaça e óleo de peixe concentrado. Possui os três tipos de ômega 3 encontrados na natureza: DHA, EPA e ALA. É indicado para pessoas q","92864,92857,92858,92859,92860,92861,92862,92863,92865,92854"
"A","- Acido Graxo Essencial",4871336,"LP120","Lipix Oleo de Cartamo 120 Cápsulas Soft Gel de 1000mg Vitafor",0.24,"O Lipix Óleo Cártamo, da Vitafor é um suplemento alimentar em cápsulas à base de óleo de cártamo, extraído de uma planta.","","http://vitafor.com.br/uploads/10-2013/Ficha%20T%C3%A9cnica%20do%20Lipix_5269724a320fa.pdf",False,4,5,True,0,40.05,80.1,60.08,0,0,28/12/2018,28/12/2030,False,False,"lipix2.PNG","lipix2.PNG","lipix2.PNG","","","","Vitafor","2106.90.30","7898919865925","",255,,2,"vitafor",30/07/2020,60,30,48577,"LipixVitafor.HTML","lipix,termogenico,vitafor,lipo 6,lipo6,oleo de cartamo",3,3,"7898919865925",False,False,7.7,7.7,15,"","Vitafor","Lipix Oleo de Cartamo 120 Cápsulas Soft Gel de 1000mg Vitafor","lipix-oleo-de-cartamo-120-capsulas-soft-gel-de-1000mg-vitafor","","O Lipix Óleo Cártamo, da Vitafor é um suplemento alimentar em cápsulas à base de óleo de cártamo, extraído de uma planta.","625"
"A","- Acido Graxo Essencial",4871281,"MCA250","Mct Com Age 250 ml Vitafor",0.25,"O MCT AGE, da Vitafor é um módulo de triglicerídeos de cadeia média (TCM) enriquecido com ácidos graxos essenciais","","http://vitafor.com.br/uploads/10-2013/Ficha%20T%C3%A9cnica%20do%20MCT%20com%20AGE_52692aae00833.pdf",False,13,5,True,0,21.6,43.2,32.4,0,0,28/12/2018,28/12/2030,False,False,"Mctage.PNG","Mctage.PNG","Mctage.PNG","","","","Vitafor","2106.90.30","7898919865697","",255,,2,"vitafor",30/08/2020,60,30,48577,"MctAge2018.html","mct,oleo de coco,vitafor,tcm,trigliceres,trigliceres de cadeia",3,3,"7898919865697",False,False,6.7,6.7,13.3,"","Vitafor","Mct Com Age 250 ml Vitafor","mct-com-age-250-ml-acidos-graxos-essenciais-vitafor","","O MCT AGE, da Vitafor é um módulo de triglicerídeos de cadeia média (TCM) enriquecido com ácidos graxos essenciais","625"
"A","- Acido Graxo Essencial",4871343,"MCT500","Mct Oleo de Coco 500 ml Vitafor",0.55,"Módulo de Triglicerídeos de Cadeia Média (TCM) destinado a nutrição enteral e/ou oral.","Obtido por destilação, o MCT Vitafor possui rápida absorção e pode ser utilizado como fonte de gordura em dietas de baixa ingestão de carboidratos. Não possui sabor residual de Coco.

Apresentação:
• Frasco de 500mL.

Benefícios
Óleo de coco, fonte de Triglicerídeos de Cadeia Média;
Rápida absorção ;
Concentrado em ácido caprílico e cáprico;
Diferenciais
• Não tem sabor, podendo ser adicionado em preparações doces ou salgadas;
• Pode ser usado via oral ou enteral.","http://vitafor.com.br/uploads/10-2013/Ficha%20T%C3%A9cnica%20do%20MCT_52692ac9bb29a.pdf",False,20,5,True,0,50.4,100.8,75.6,0,0,28/12/2018,28/12/2030,False,False,"MCT500.PNG","MCT500.PNG","MCT500.PNG","","","","Vitafor","2106.90.30","7898919865987","",255,,2,"vitafor",30/07/2020,60,30,48577,"MCTrefinado.HTML","mct,oleo de coco,vitafor,tcm,trigliceres,trigliceres de cadeia",3,3,"7898919865987",False,False,7.5,7.5,17,"","Vitafor","Mct Oleo de Coco 500 ml Vitafor","mct-oleo-de-coco-500-ml-vitafor","","Módulo de Triglicerídeos de Cadeia Média (TCM) destinado a nutrição enteral e/ou oral.
Obtido por destilação, o MCT Vitafor possui rápida absorção e pode ser utilizado como fonte de gordura em dietas de baixa ingestão de carboidratos. Não possui sabor residual de Coco.","625"
"A","- Acido Graxo Essencial",5811778,"1302","MctLift Display 300g / 20Ds Essential Nutrition",0.4,"","","",True,3,5,True,0,54.88,98,78.4,0,0,21/12/2018,26/12/2030,False,False,"Mctlift.png","Mctlift.png","Mctlift.png","","","","Essential","2106.90.30","0040232932410","",254,,2,"essential",01/01/2020,60,30,48577,"","mctlift,mctlift essential,mct essential,lift essential,essential nutrition,essential,essentia",3,3,"0040232932410",True,False,15,14,10,"","Essential","MctLift Display 300g / 20Ds Essential Nutrition","mct-lift-display","5240398,4871393,5584376,5811778","","704"
"A","- Acido Graxo Essencial",4871347,"4011","Óleo de Alho Crú 100 Cápsulas Naturalis",0.08,"","","",False,18,5,True,0,25.15,33.88,30.8,0,0,16/04/2017,04/03/2030,False,False,"OleodeAlhoCru100.JPG","OleodeAlhoCru100.JPG","OleodeAlhoCru100Verso.JPG","","","","Naturalis","2106.90.30","7897700000200","",30,,2,"1013,1043,2002,1001,1008",30/04/2019,60,30,48577,"","Óleo de Alho Crú,100 Cápsulas,Naturalis",3,3,"7897700000200",False,False,6.5,3.5,13,"","Naturalis","Óleo de Alho Crú 100 Cápsulas Naturalis","oleo-de-alho-cru-100-capsulas-naturalis","","",""
"A","- Acido Graxo Essencial",4871351,"COC120","Óleo de Coco 120 Cápsulas Soft Gel de 1000mg Vitafor",0.12,"","","http://vitafor.com.br/uploads/10-2013/Ficha%20T%C3%A9cnica%20do%20%C3%93leo%20de%20Coco%20em%20C%C3%",False,8,5,True,0,31.05,62.1,46.58,0,0,28/12/2018,28/12/2030,False,False,"oleodecoco120.PNG","oleodecoco120.PNG","oleodecoco120.PNG","","","","Vitafor","2106.90.30","7898943044976","",255,,2,"vitafor",30/06/2020,60,30,48577,"","oleo de coco,vitafor",3,3,"7898943044976",False,False,6.5,6.5,25,"","Vitafor","Óleo de Coco 120 Cápsulas Soft Gel de 1000mg Vitafor","oleo-de-coco-120-capsulas-soft-gel-de-1000mg-vitafor","","A cápsula do óleo de coco é a versão extra virgem, uma vez que não passa pelo processo de refinamento e não perde sua propriedade nutricional.","625"
"A","- Acido Graxo Essencial",4871352,"COC60","Óleo de Coco 60 Cápsulas Soft Gel de 1000mg Vitafor",0.12,"","","http://vitafor.com.br/uploads/10-2013/Ficha%20T%C3%A9cnica%20do%20%C3%93leo%20de%20Coco%20em%20C%C3%",False,6,5,True,0,21.6,43.2,32.4,0,0,28/12/2018,28/12/2030,False,False,"oleodecoco60.PNG","oleodecoco60.PNG","oleodecoco60.PNG","","","","Vitafor","2106.90.30","7898943044969","",255,,2,"vitafor",30/06/2020,60,30,48577,"","oleo de coco,vitafor",3,3,"7898943044969",False,False,6.5,6.5,12.5,"","Vitafor","Óleo de Coco 60 Cápsulas Soft Gel de 1000mg Vitafor","oleo-de-coco-60-capsulas-soft-gel-de-1000mg-vitafor","","A cápsula do óleo de coco é a versão extra virgem, pois não passa pelo processo de refinamento e não perde sua propriedade nutricional.","625"
"A","- Acido Graxo Essencial",4871350,"4012","Óleo de Fígado de Bacalhau 100 Cápsulas Naturalis",0.08,"","","",False,9,5,True,0,25.67,44.21,40.19,0,0,16/04/2017,04/03/2030,False,False,"OleodeBacalhau100.JPG","OleodeBacalhau100.JPG","OleodeBacalhau100V.JPG","","","","Naturalis","2106.90.30","7897700000309","",30,,2,"1061,1062,1065,4016,1050",30/07/2019,60,30,48577,"","Óleo de Fígado de Bacalhau,100 Cápsulas,Naturalis,bacalhau,peixe,bom, faz  bem, fígado,oleo de figado",3,3,"7897700000309",False,False,6.5,3.5,13,"","Naturalis","Óleo de Fígado de Bacalhau 100 Cápsulas Naturalis","oleo-de-figado-de-bacalhau-100-capsulas-naturalis","","O fígado de bacalhau é um suplemento à base de óleo de fígado de bacalhau, que é rico em vitaminas e ácidos graxos essenciais, ou seja, aqueles que nã",""
"A","- Acido Graxo Essencial",4871353,"4014","Óleo de Gérmen de Trigo 100 Cápsulas de 250mg Naturalis",0.08,"","","",False,3,5,True,0,29.35,49.44,44.94,0,0,16/04/2017,04/03/2030,False,False,"OleodeGdeTrigo100.JPG","OleodeGdeTrigo100.JPG","OleodeGdeTrigo100V.JPG","","","","Naturalis","2106.90.30","7897700000101","",50,,2,"1013,1043,2002,1001,1008",30/01/2018,60,30,48577,"","Óleo de Gérmen de Trigo,100 Cápsulas de 250mg,Naturalis,compre,natural,gravidez,produto,",3,3,"7897700000101",False,False,6.5,3.5,13,"","Naturalis","Óleo de Gérmen de Trigo 100 Cápsulas de 250mg Naturalis","oleo-de-germen-de-trigo-100-capsulas-de-250mg-naturalis","","O Óleo de Germe de Trigo é obtido por pressão única a frio para manter íntegros todos os ingredientes existentes no Germe de Trigo fresco. Esse Óleo é",""
